구분	일자	일시	차량구분	위도	경도
RM	2024-11-30	00:01:20.00	1222985050	36.41108701	127.3009856
RM	2024-11-30	00:01:20.00	1222985050	36.41166137	127.3007334
RM	2024-11-30	00:01:20.00	1222985050	36.41129092	127.3009265
RM	2024-11-30	00:01:20.00	1222985050	36.4114721	127.3007764
RM	2024-11-30	00:01:20.00	1222985050	36.41125764	127.3008684
RM	2024-11-30	00:01:20.00	1222985050	36.41106617	127.3009942
RM	2024-11-30	00:01:20.00	1222985050	36.41164697	127.3007394
RM	2024-11-30	00:01:20.00	1222985050	36.41127238	127.3009346
RM	2024-11-30	00:01:20.00	1222985050	36.41145723	127.3007828
RM	2024-11-30	00:01:20.00	1222985050	36.41124493	127.300874
RM	2024-11-30	00:01:20.00	1222985050	36.41163262	127.3007455
RM	2024-11-30	00:01:20.00	1222985050	36.41124686	127.3009447
RM	2024-11-30	00:01:20.00	1222985050	36.41143968	127.3007895
RM	2024-11-30	00:01:20.00	1222985050	36.41122953	127.3008798
RM	2024-11-30	00:01:20.00	1222985050	36.41161685	127.3007521
RM	2024-11-30	00:01:20.00	1222985050	36.41122673	127.300953
RM	2024-11-30	00:01:20.00	1222985050	36.41142387	127.3007961
RM	2024-11-30	00:01:20.00	1222985050	36.41121583	127.3008854
RM	2024-11-30	00:01:20.00	1222985050	36.41160105	127.3007588
RM	2024-11-30	00:01:20.00	1222985050	36.41120227	127.300963
RM	2024-11-30	00:01:20.00	1222985050	36.41140693	127.300803
RM	2024-11-30	00:01:20.00	1222985050	36.4112008	127.3008907
RM	2024-11-30	00:01:20.00	1222985050	36.41158519	127.3007654
RM	2024-11-30	00:01:20.00	1222985050	36.41118356	127.3009706
RM	2024-11-30	00:01:20.00	1222985050	36.41139254	127.300809
RM	2024-11-30	00:01:20.00	1222985050	36.41118691	127.3008963
RM	2024-11-30	00:01:20.00	1222985050	36.41157082	127.3007714
RM	2024-11-30	00:01:20.00	1222985050	36.41116516	127.3009773
RM	2024-11-30	00:01:20.00	1222985050	36.41137865	127.3008147
RM	2024-11-30	00:01:20.00	1222985050	36.41117406	127.3009014
RM	2024-11-30	00:01:20.00	1222985050	36.41155641	127.3007774
RM	2024-11-30	00:01:20.00	1222985050	36.41114361	127.3009854
RM	2024-11-30	00:01:20.00	1222985050	36.41136479	127.3008204
RM	2024-11-30	00:01:20.00	1222985050	36.41116213	127.3009055
RM	2024-11-30	00:01:20.00	1222985050	36.41144955	127.300854
RM	2024-11-30	00:01:20.00	1222985050	36.41154203	127.3007835
RM	2024-11-30	00:01:20.00	1222985050	36.41112521	127.3009922
RM	2024-11-30	00:01:20.00	1222985050	36.41135088	127.3008261
RM	2024-11-30	00:01:20.00	1222985050	36.41114873	127.3009109
RM	2024-11-30	00:01:20.00	1222985050	36.41143136	127.3008615
RM	2024-11-30	00:01:20.00	1222985050	36.41152759	127.3007895
RM	2024-11-30	00:01:20.00	1222985050	36.41110022	127.3010024
RM	2024-11-30	00:01:20.00	1222985050	36.41133502	127.3008326
RM	2024-11-30	00:01:20.00	1222985050	36.41113372	127.3009163
RM	2024-11-30	00:01:20.00	1222985050	36.41140713	127.3008723
RM	2024-11-30	00:01:20.00	1222985050	36.41151174	127.3007961
RM	2024-11-30	00:01:20.00	1222985050	36.41108129	127.3010093
RM	2024-11-30	00:01:20.00	1222985050	36.41132113	127.3008383
RM	2024-11-30	00:01:20.00	1222985050	36.41111927	127.3009221
RM	2024-11-30	00:01:20.00	1222985050	36.41138789	127.3008803
RM	2024-11-30	00:01:20.00	1222985050	36.41149733	127.3008021
RM	2024-11-30	00:01:20.00	1222985050	36.41106126	127.3010181
RM	2024-11-30	00:01:20.00	1222985050	36.41130579	127.3008446
RM	2024-11-30	00:01:20.00	1222985050	36.41110497	127.3009278
RM	2024-11-30	00:01:20.00	1222985050	36.41136934	127.3008879
RM	2024-11-30	00:01:20.00	1222985050	36.41148147	127.3008087
RM	2024-11-30	00:01:20.00	1222985050	36.41103853	127.3010279
RM	2024-11-30	00:01:20.00	1222985050	36.41129061	127.3008515
RM	2024-11-30	00:01:20.00	1222985050	36.41109135	127.3009338
RM	2024-11-30	00:01:20.00	1222985050	36.4113472	127.3008977
RM	2024-11-30	00:01:20.00	1222985050	36.41146559	127.3008153
RM	2024-11-30	00:01:20.00	1222985050	36.41102197	127.3010348
RM	2024-11-30	00:01:20.00	1222985050	36.41127635	127.3008581
RM	2024-11-30	00:01:20.00	1222985050	36.41107817	127.30094
RM	2024-11-30	00:01:20.00	1222985050	36.4113244	127.3009079
RM	2024-11-30	00:01:20.00	1222985050	36.41145115	127.3008212
RM	2024-11-30	00:01:20.00	1222985050	36.41099822	127.301045
RM	2024-11-30	00:01:20.00	1222985050	36.41126125	127.300865
RM	2024-11-30	00:01:20.00	1222985050	36.41106461	127.3009461
RM	2024-11-30	00:01:20.00	1222985050	36.41129913	127.3009191
RM	2024-11-30	00:01:20.00	1222985050	36.41143536	127.3008278
RM	2024-11-30	00:01:20.00	1222985050	36.41097894	127.3010522
RM	2024-11-30	00:01:20.00	1222985050	36.41124701	127.3008707
RM	2024-11-30	00:01:20.00	1222985050	36.41105134	127.3009509
RM	2024-11-30	00:01:20.00	1222985050	36.41127769	127.3009292
RM	2024-11-30	00:01:20.00	1222985050	36.41142116	127.3008338
RM	2024-11-30	00:01:20.00	1222985050	36.41095422	127.3010625
RM	2024-11-30	00:01:20.00	1222985050	36.41123146	127.3008775
RM	2024-11-30	00:01:20.00	1222985050	36.41103735	127.3009569
RM	2024-11-30	00:01:20.00	1222985050	36.41125713	127.3009374
RM	2024-11-30	00:01:20.00	1222985050	36.41140546	127.3008401
RM	2024-11-30	00:01:20.00	1222985050	36.41093272	127.3010713
RM	2024-11-30	00:01:20.00	1222985050	36.41121692	127.3008835
RM	2024-11-30	00:01:20.00	1222985050	36.41102299	127.3009635
RM	2024-11-30	00:01:20.00	1222985050	36.41124045	127.3009443
RM	2024-11-30	00:01:20.00	1222985050	36.41139092	127.3008461
RM	2024-11-30	00:01:20.00	1222985050	36.41091315	127.3010797
RM	2024-11-30	00:01:20.00	1222985050	36.411201	127.30089
RM	2024-11-30	00:01:20.00	1222985050	36.41100817	127.3009698
RM	2024-11-30	00:01:20.00	1222985050	36.41122242	127.3009517
RM	2024-11-30	00:01:20.00	1222985050	36.41137498	127.3008526
RM	2024-11-30	00:01:20.00	1222985050	36.4108896	127.301091
RM	2024-11-30	00:01:20.00	1222985050	36.41118742	127.3008967
RM	2024-11-30	00:01:20.00	1222985050	36.4109952	127.3009765
RM	2024-11-30	00:01:20.00	1222985050	36.41120285	127.3009601
RM	2024-11-30	00:01:20.00	1222985050	36.41136066	127.3008586
RM	2024-11-30	00:01:20.00	1222985050	36.41087101	127.3010995
RM	2024-11-30	00:01:20.00	1222985050	36.41117183	127.3009034
RM	2024-11-30	00:01:20.00	1222985050	36.41098094	127.3009838
RM	2024-11-30	00:01:20.00	1222985050	36.41118466	127.3009679
RM	2024-11-30	00:01:20.00	1222985050	36.41134503	127.300865
RM	2024-11-30	00:01:20.00	1222985050	36.41085254	127.3011071
RM	2024-11-30	00:01:20.00	1222985050	36.4111589	127.3009097
RM	2024-11-30	00:01:20.00	1222985050	36.41096967	127.3009896
RM	2024-11-30	00:01:20.00	1222985050	36.41116466	127.3009764
RM	2024-11-30	00:01:20.00	1222985050	36.41133081	127.3008708
RM	2024-11-30	00:01:20.00	1222985050	36.41083084	127.3011181
RM	2024-11-30	00:01:20.00	1222985050	36.41114417	127.300916
RM	2024-11-30	00:01:20.00	1222985050	36.41095553	127.3009959
RM	2024-11-30	00:01:20.00	1222985050	36.41114642	127.3009849
RM	2024-11-30	00:01:20.00	1222985050	36.41131659	127.3008767
RM	2024-11-30	00:01:20.00	1222985050	36.41080362	127.3011329
RM	2024-11-30	00:01:20.00	1222985050	36.41112891	127.3009225
RM	2024-11-30	00:01:20.00	1222985050	36.410938	127.3010028
RM	2024-11-30	00:01:20.00	1222985050	36.41112516	127.3009955
RM	2024-11-30	00:01:20.00	1222985050	36.41130238	127.3008827
RM	2024-11-30	00:01:20.00	1222985050	36.41078779	127.3011393
RM	2024-11-30	00:01:20.00	1222985050	36.41111421	127.3009288
RM	2024-11-30	00:01:20.00	1222985050	36.41092158	127.3010115
RM	2024-11-30	00:01:20.00	1222985050	36.41110678	127.3010034
RM	2024-11-30	00:01:20.00	1222985050	36.41128819	127.3008886
RM	2024-11-30	00:01:20.00	1222985050	36.41080895	127.3011286
RM	2024-11-30	00:01:20.00	1222985050	36.41110008	127.3009349
RM	2024-11-30	00:01:20.00	1222985050	36.41090768	127.3010184
RM	2024-11-30	00:01:20.00	1222985050	36.4110886	127.3010119
RM	2024-11-30	00:01:20.00	1222985050	36.41127403	127.3008946
RM	2024-11-30	00:01:20.00	1222985050	36.41074967	127.3011565
RM	2024-11-30	00:01:20.00	1222985050	36.41108595	127.3009411
RM	2024-11-30	00:01:20.00	1222985050	36.4108961	127.3010252
RM	2024-11-30	00:01:20.00	1222985050	36.41106813	127.3010208
RM	2024-11-30	00:01:20.00	1222985050	36.41125987	127.3009005
RM	2024-11-30	00:01:20.00	1222985050	36.41073714	127.301161
RM	2024-11-30	00:01:20.00	1222985050	36.41107042	127.3009478
RM	2024-11-30	00:01:20.00	1222985050	36.41088045	127.3010315
RM	2024-11-30	00:01:20.00	1222985050	36.41104947	127.3010289
RM	2024-11-30	00:01:20.00	1222985050	36.41124431	127.3009071
RM	2024-11-30	00:01:20.00	1222985050	36.41070836	127.3011739
RM	2024-11-30	00:01:20.00	1222985050	36.41105584	127.3009542
RM	2024-11-30	00:01:20.00	1222985050	36.41086648	127.3010379
RM	2024-11-30	00:01:20.00	1222985050	36.41103123	127.3010369
RM	2024-11-30	00:01:20.00	1222985050	36.41123023	127.300913
RM	2024-11-30	00:01:20.00	1222985050	36.41067694	127.3011872
RM	2024-11-30	00:01:20.00	1222985050	36.41103987	127.3009612
RM	2024-11-30	00:01:20.00	1222985050	36.41085199	127.3010438
RM	2024-11-30	00:01:20.00	1222985050	36.4110084	127.3010469
RM	2024-11-30	00:01:20.00	1222985050	36.41121477	127.3009196
RM	2024-11-30	00:01:20.00	1222985050	36.4106524	127.3011984
RM	2024-11-30	00:01:20.00	1222985050	36.41102527	127.3009676
RM	2024-11-30	00:01:20.00	1222985050	36.41083745	127.3010504
RM	2024-11-30	00:01:20.00	1222985050	36.41099121	127.3010545
RM	2024-11-30	00:01:20.00	1222985050	36.41120066	127.3009255
RM	2024-11-30	00:01:20.00	1222985050	36.41063111	127.3012078
RM	2024-11-30	00:01:20.00	1222985050	36.41100906	127.3009741
RM	2024-11-30	00:01:20.00	1222985050	36.41082223	127.3010583
RM	2024-11-30	00:01:20.00	1222985050	36.41096801	127.3010656
RM	2024-11-30	00:01:20.00	1222985050	36.41118513	127.3009322
RM	2024-11-30	00:01:20.00	1222985050	36.41061583	127.3012137
RM	2024-11-30	00:01:20.00	1222985050	36.4109952	127.300981
RM	2024-11-30	00:01:20.00	1222985050	36.41080825	127.3010648
RM	2024-11-30	00:01:20.00	1222985050	36.41095032	127.3010735
RM	2024-11-30	00:01:20.00	1222985050	36.41117105	127.3009382
RM	2024-11-30	00:01:20.00	1222985050	36.41059581	127.3012231
RM	2024-11-30	00:01:20.00	1222985050	36.41097925	127.3009881
RM	2024-11-30	00:01:20.00	1222985050	36.41079237	127.3010721
RM	2024-11-30	00:01:20.00	1222985050	36.41093179	127.3010818
RM	2024-11-30	00:01:20.00	1222985050	36.4111556	127.3009449
RM	2024-11-30	00:01:20.00	1222985050	36.4105782	127.3012308
RM	2024-11-30	00:01:20.00	1222985050	36.41096322	127.3009953
RM	2024-11-30	00:01:20.00	1222985050	36.41077766	127.3010797
RM	2024-11-30	00:01:20.00	1222985050	36.41090893	127.301092
RM	2024-11-30	00:01:20.00	1222985050	36.41114006	127.3009516
RM	2024-11-30	00:01:20.00	1222985050	36.41056516	127.3012364
RM	2024-11-30	00:01:20.00	1222985050	36.4109486	127.3010018
RM	2024-11-30	00:01:20.00	1222985050	36.41076416	127.301086
RM	2024-11-30	00:01:20.00	1222985050	36.41089066	127.3011003
RM	2024-11-30	00:01:20.00	1222985050	36.41112593	127.3009577
RM	2024-11-30	00:01:20.00	1222985050	36.41053808	127.3012482
RM	2024-11-30	00:01:20.00	1222985050	36.41093162	127.3010095
RM	2024-11-30	00:01:20.00	1222985050	36.41074672	127.3010941
RM	2024-11-30	00:01:20.00	1222985050	36.41086651	127.3011119
RM	2024-11-30	00:01:20.00	1222985050	36.41111052	127.3009644
RM	2024-11-30	00:01:20.00	1222985050	36.41051919	127.3012565
RM	2024-11-30	00:01:20.00	1222985050	36.4109175	127.3010158
RM	2024-11-30	00:01:20.00	1222985050	36.41073214	127.3011009
RM	2024-11-30	00:01:20.00	1222985050	36.41084823	127.3011202
RM	2024-11-30	00:01:20.00	1222985050	36.41109636	127.3009705
RM	2024-11-30	00:01:20.00	1222985050	36.41050026	127.3012653
RM	2024-11-30	00:01:20.00	1222985050	36.41090112	127.3010233
RM	2024-11-30	00:01:20.00	1222985050	36.41071586	127.3011088
RM	2024-11-30	00:01:20.00	1222985050	36.41082826	127.3011294
RM	2024-11-30	00:01:20.00	1222985050	36.41108046	127.3009775
RM	2024-11-30	00:01:20.00	1222985050	36.41088506	127.3010307
RM	2024-11-30	00:01:20.00	1222985050	36.41070202	127.3011155
RM	2024-11-30	00:01:20.00	1222985050	36.41080543	127.30114
RM	2024-11-30	00:01:20.00	1222985050	36.41106488	127.3009843
RM	2024-11-30	00:01:20.00	1222985050	36.41086959	127.3010378
RM	2024-11-30	00:01:20.00	1222985050	36.41068664	127.3011229
RM	2024-11-30	00:01:20.00	1222985050	36.4107853	127.3011494
RM	2024-11-30	00:01:20.00	1222985050	36.41104936	127.3009912
RM	2024-11-30	00:01:20.00	1222985050	36.41085446	127.3010448
RM	2024-11-30	00:01:20.00	1222985050	36.41067316	127.3011294
RM	2024-11-30	00:01:20.00	1222985050	36.41076231	127.30116
RM	2024-11-30	00:01:20.00	1222985050	36.41103525	127.3009974
RM	2024-11-30	00:01:20.00	1222985050	36.41083894	127.301052
RM	2024-11-30	00:01:20.00	1222985050	36.41065773	127.3011369
RM	2024-11-30	00:01:20.00	1222985050	36.4107432	127.301169
RM	2024-11-30	00:01:20.00	1222985050	36.41101969	127.3010044
RM	2024-11-30	00:01:20.00	1222985050	36.41082236	127.3010597
RM	2024-11-30	00:01:20.00	1222985050	36.41064017	127.3011454
RM	2024-11-30	00:01:20.00	1222985050	36.41071933	127.3011802
RM	2024-11-30	00:01:20.00	1222985050	36.41100411	127.3010113
RM	2024-11-30	00:01:20.00	1222985050	36.41080823	127.3010663
RM	2024-11-30	00:01:20.00	1222985050	36.41062454	127.3011529
RM	2024-11-30	00:01:20.00	1222985050	36.41070108	127.3011888
RM	2024-11-30	00:01:20.00	1222985050	36.41098994	127.3010177
RM	2024-11-30	00:01:20.00	1222985050	36.41079365	127.3010731
RM	2024-11-30	00:01:20.00	1222985050	36.41061057	127.3011598
RM	2024-11-30	00:01:20.00	1222985050	36.41067921	127.3011992
RM	2024-11-30	00:01:20.00	1222985050	36.41097584	127.301024
RM	2024-11-30	00:01:20.00	1222985050	36.41077964	127.3010797
RM	2024-11-30	00:01:20.00	1222985050	36.41059663	127.3011666
RM	2024-11-30	00:01:20.00	1222985050	36.41066108	127.3012078
RM	2024-11-30	00:01:20.00	1222985050	36.41096179	127.3010303
RM	2024-11-30	00:01:20.00	1222985050	36.41076367	127.3010871
RM	2024-11-30	00:01:20.00	1222985050	36.41057914	127.301175
RM	2024-11-30	00:01:20.00	1222985050	36.41064204	127.3012168
RM	2024-11-30	00:01:20.00	1222985050	36.41094631	127.3010373
RM	2024-11-30	00:01:20.00	1222985050	36.41074905	127.301094
RM	2024-11-30	00:01:20.00	1222985050	36.41056282	127.3011822
RM	2024-11-30	00:01:20.00	1222985050	36.41061907	127.3012277
RM	2024-11-30	00:01:20.00	1222985050	36.41093217	127.3010437
RM	2024-11-30	00:01:20.00	1222985050	36.41073302	127.3011017
RM	2024-11-30	00:01:20.00	1222985050	36.41054477	127.3011911
RM	2024-11-30	00:01:20.00	1222985050	36.41059897	127.3012376
RM	2024-11-30	00:01:20.00	1222985050	36.41091662	127.3010508
RM	2024-11-30	00:01:20.00	1222985050	36.41071796	127.3011089
RM	2024-11-30	00:01:20.00	1222985050	36.41052855	127.3011984
RM	2024-11-30	00:01:20.00	1222985050	36.41057665	127.3012484
RM	2024-11-30	00:01:20.00	1222985050	36.41090256	127.3010573
RM	2024-11-30	00:01:20.00	1222985050	36.41070412	127.3011162
RM	2024-11-30	00:01:20.00	1222985050	36.41051512	127.3012051
RM	2024-11-30	00:01:20.00	1222985050	36.41055905	127.301257
RM	2024-11-30	00:01:20.00	1222985050	36.41088848	127.3010637
RM	2024-11-30	00:01:20.00	1222985050	36.41068958	127.3011232
RM	2024-11-30	00:01:20.00	1222985050	36.41050045	127.3012116
RM	2024-11-30	00:01:20.00	1222985050	36.41054092	127.3012658
RM	2024-11-30	00:01:20.00	1222985050	36.41087443	127.3010702
RM	2024-11-30	00:01:20.00	1222985050	36.41067345	127.3011301
RM	2024-11-30	00:01:20.00	1222985050	36.41048459	127.3012195
RM	2024-11-30	00:01:20.00	1222985050	36.41051773	127.301277
RM	2024-11-30	00:01:20.00	1222985050	36.41085897	127.3010773
RM	2024-11-30	00:01:20.00	1222985050	36.4106584	127.3011374
RM	2024-11-30	00:01:20.00	1222985050	36.41046627	127.3012278
RM	2024-11-30	00:01:20.00	1222985050	36.41049966	127.301286
RM	2024-11-30	00:01:20.00	1222985050	36.41084493	127.3010838
RM	2024-11-30	00:01:20.00	1222985050	36.4106439	127.3011444
RM	2024-11-30	00:01:20.00	1222985050	36.41044921	127.3012363
RM	2024-11-30	00:01:20.00	1222985050	36.41048107	127.3012952
RM	2024-11-30	00:01:20.00	1222985050	36.41083092	127.3010903
RM	2024-11-30	00:01:20.00	1222985050	36.41062941	127.3011513
RM	2024-11-30	00:01:20.00	1222985050	36.4104351	127.3012426
RM	2024-11-30	00:01:20.00	1222985050	36.41045962	127.3013048
RM	2024-11-30	00:01:20.00	1222985050	36.41081691	127.3010969
RM	2024-11-30	00:01:20.00	1222985050	36.41061487	127.3011583
RM	2024-11-30	00:01:20.00	1222985050	36.41041956	127.3012502
RM	2024-11-30	00:01:20.00	1222985050	36.41044201	127.3013134
RM	2024-11-30	00:01:20.00	1222985050	36.41080287	127.3011034
RM	2024-11-30	00:01:20.00	1222985050	36.41059857	127.3011662
RM	2024-11-30	00:01:20.00	1222985050	36.41040258	127.3012578
RM	2024-11-30	00:01:20.00	1222985050	36.41041737	127.3013254
RM	2024-11-30	00:01:20.00	1222985050	36.41078759	127.3011106
RM	2024-11-30	00:01:20.00	1222985050	36.41058384	127.3011724
RM	2024-11-30	00:01:20.00	1222985050	36.41038756	127.3012651
RM	2024-11-30	00:01:20.00	1222985050	36.41039922	127.3013341
RM	2024-11-30	00:01:20.00	1222985050	36.41077357	127.3011172
RM	2024-11-30	00:01:20.00	1222985050	36.41056862	127.3011796
RM	2024-11-30	00:01:20.00	1222985050	36.41037163	127.301272
RM	2024-11-30	00:01:20.00	1222985050	36.41038087	127.3013429
RM	2024-11-30	00:01:20.00	1222985050	36.41075939	127.3011238
RM	2024-11-30	00:01:20.00	1222985050	36.41055346	127.3011868
RM	2024-11-30	00:01:20.00	1222985050	36.41035649	127.3012792
RM	2024-11-30	00:01:20.00	1222985050	36.41035838	127.3013537
RM	2024-11-30	00:01:20.00	1222985050	36.41074528	127.3011305
RM	2024-11-30	00:01:20.00	1222985050	36.41054025	127.3011931
RM	2024-11-30	00:01:20.00	1222985050	36.4103436	127.3012845
RM	2024-11-30	00:01:20.00	1222985050	36.41034128	127.301361
RM	2024-11-30	00:01:20.00	1222985050	36.4107326	127.3011365
RM	2024-11-30	00:01:20.00	1222985050	36.4105249	127.3011995
RM	2024-11-30	00:01:20.00	1222985050	36.41032845	127.3012917
RM	2024-11-30	00:01:20.00	1222985050	36.41032297	127.3013696
RM	2024-11-30	00:01:20.00	1222985050	36.41071849	127.3011431
RM	2024-11-30	00:01:20.00	1222985050	36.41050975	127.3012067
RM	2024-11-30	00:01:20.00	1222985050	36.41031119	127.3012998
RM	2024-11-30	00:01:20.00	1222985050	36.41030045	127.3013802
RM	2024-11-30	00:01:20.00	1222985050	36.41070439	127.3011497
RM	2024-11-30	00:01:20.00	1222985050	36.41049454	127.3012139
RM	2024-11-30	00:01:20.00	1222985050	36.41029655	127.3013069
RM	2024-11-30	00:01:20.00	1222985050	36.41028269	127.3013888
RM	2024-11-30	00:01:20.00	1222985050	36.41069022	127.3011563
RM	2024-11-30	00:01:20.00	1222985050	36.41047968	127.3012202
RM	2024-11-30	00:01:20.00	1222985050	36.41028032	127.3013146
RM	2024-11-30	00:01:20.00	1222985050	36.41026468	127.3013966
RM	2024-11-30	00:01:20.00	1222985050	36.41067609	127.301163
RM	2024-11-30	00:01:20.00	1222985050	36.41046342	127.3012279
RM	2024-11-30	00:01:20.00	1222985050	36.41026283	127.3013222
RM	2024-11-30	00:01:20.00	1222985050	36.41024163	127.3014076
RM	2024-11-30	00:01:20.00	1222985050	36.41066191	127.3011697
RM	2024-11-30	00:01:20.00	1222985050	36.41044829	127.3012353
RM	2024-11-30	00:01:20.00	1222985050	36.41024721	127.30133
RM	2024-11-30	00:01:20.00	1222985050	36.41022361	127.3014173
RM	2024-11-30	00:01:20.00	1222985050	36.41064781	127.3011764
RM	2024-11-30	00:01:20.00	1222985050	36.41043367	127.3012422
RM	2024-11-30	00:01:20.00	1222985050	36.41023207	127.3013372
RM	2024-11-30	00:01:20.00	1222985050	36.41020586	127.3014258
RM	2024-11-30	00:01:20.00	1222985050	36.4106337	127.3011831
RM	2024-11-30	00:01:20.00	1222985050	36.41041798	127.3012497
RM	2024-11-30	00:01:20.00	1222985050	36.41021715	127.3013452
RM	2024-11-30	00:01:20.00	1222985050	36.41018467	127.3014368
RM	2024-11-30	00:01:20.00	1222985050	36.41061956	127.3011897
RM	2024-11-30	00:01:20.00	1222985050	36.41040283	127.301257
RM	2024-11-30	00:01:20.00	1222985050	36.41019941	127.3013539
RM	2024-11-30	00:01:20.00	1222985050	36.41016612	127.3014467
RM	2024-11-30	00:01:20.00	1222985050	36.41060544	127.3011963
RM	2024-11-30	00:01:20.00	1222985050	36.4103877	127.3012643
RM	2024-11-30	00:01:20.00	1222985050	36.41018326	127.3013618
RM	2024-11-30	00:01:20.00	1222985050	36.41014841	127.3014553
RM	2024-11-30	00:01:20.00	1222985050	36.41059135	127.301203
RM	2024-11-30	00:01:20.00	1222985050	36.41037013	127.3012728
RM	2024-11-30	00:01:20.00	1222985050	36.41016416	127.3013711
RM	2024-11-30	00:01:20.00	1222985050	36.41012588	127.3014671
RM	2024-11-30	00:01:20.00	1222985050	36.41057586	127.3012104
RM	2024-11-30	00:01:20.00	1222985050	36.41035508	127.3012801
RM	2024-11-30	00:01:20.00	1222985050	36.41014756	127.3013793
RM	2024-11-30	00:01:20.00	1222985050	36.41010825	127.3014758
RM	2024-11-30	00:01:20.00	1222985050	36.41056184	127.3012171
RM	2024-11-30	00:01:20.00	1222985050	36.41034001	127.3012873
RM	2024-11-30	00:01:20.00	1222985050	36.41013094	127.3013874
RM	2024-11-30	00:01:20.00	1222985050	36.41009008	127.3014846
RM	2024-11-30	00:01:20.00	1222985050	36.4105478	127.3012238
RM	2024-11-30	00:01:20.00	1222985050	36.41032388	127.3012951
RM	2024-11-30	00:01:20.00	1222985050	36.41011273	127.3013963
RM	2024-11-30	00:01:20.00	1222985050	36.41006791	127.3014962
RM	2024-11-30	00:01:20.00	1222985050	36.41053375	127.3012305
RM	2024-11-30	00:01:20.00	1222985050	36.41030687	127.3013034
RM	2024-11-30	00:01:20.00	1222985050	36.41009313	127.3014059
RM	2024-11-30	00:01:20.00	1222985050	36.41004907	127.3015062
RM	2024-11-30	00:01:20.00	1222985050	36.4105183	127.3012378
RM	2024-11-30	00:01:20.00	1222985050	36.41029126	127.3013109
RM	2024-11-30	00:01:20.00	1222985050	36.41007597	127.3014143
RM	2024-11-30	00:01:20.00	1222985050	36.41002826	127.3015164
RM	2024-11-30	00:01:20.00	1222985050	36.41050425	127.3012445
RM	2024-11-30	00:01:20.00	1222985050	36.41027671	127.301318
RM	2024-11-30	00:01:20.00	1222985050	36.41006146	127.3014214
RM	2024-11-30	00:01:20.00	1222985050	36.4100101	127.3015253
RM	2024-11-30	00:01:20.00	1222985050	36.41049021	127.3012513
RM	2024-11-30	00:01:20.00	1222985050	36.4102616	127.3013254
RM	2024-11-30	00:01:20.00	1222985050	36.4100464	127.301429
RM	2024-11-30	00:01:20.00	1222985050	36.40999321	127.3015347
RM	2024-11-30	00:01:20.00	1222985050	36.4104761	127.301258
RM	2024-11-30	00:01:20.00	1222985050	36.41024596	127.3013332
RM	2024-11-30	00:01:20.00	1222985050	36.41003053	127.301438
RM	2024-11-30	00:01:20.00	1222985050	36.40997198	127.3015456
RM	2024-11-30	00:01:20.00	1222985050	36.41046199	127.3012647
RM	2024-11-30	00:01:20.00	1222985050	36.41023014	127.3013411
RM	2024-11-30	00:01:20.00	1222985050	36.41001376	127.3014468
RM	2024-11-30	00:01:20.00	1222985050	36.40995183	127.3015569
RM	2024-11-30	00:01:20.00	1222985050	36.41044662	127.3012721
RM	2024-11-30	00:01:20.00	1222985050	36.41021563	127.3013491
RM	2024-11-30	00:01:20.00	1222985050	36.40999805	127.3014547
RM	2024-11-30	00:01:20.00	1222985050	36.40993303	127.3015664
RM	2024-11-30	00:01:20.00	1222985050	36.4104324	127.301279
RM	2024-11-30	00:01:20.00	1222985050	36.41019942	127.3013571
RM	2024-11-30	00:01:20.00	1222985050	36.40998158	127.3014639
RM	2024-11-30	00:01:20.00	1222985050	36.40991033	127.3015786
RM	2024-11-30	00:01:20.00	1222985050	36.41041825	127.3012859
RM	2024-11-30	00:01:20.00	1222985050	36.41018476	127.3013646
RM	2024-11-30	00:01:20.00	1222985050	36.40996544	127.3014724
RM	2024-11-30	00:01:20.00	1222985050	36.40989273	127.3015881
RM	2024-11-30	00:01:20.00	1222985050	36.41040405	127.3012928
RM	2024-11-30	00:01:20.00	1222985050	36.41016766	127.3013732
RM	2024-11-30	00:01:20.00	1222985050	36.40994656	127.3014831
RM	2024-11-30	00:01:20.00	1222985050	36.4098682	127.3016016
RM	2024-11-30	00:01:20.00	1222985050	36.41038845	127.3013003
RM	2024-11-30	00:01:20.00	1222985050	36.41015402	127.3013801
RM	2024-11-30	00:01:20.00	1222985050	36.40993299	127.3014901
RM	2024-11-30	00:01:20.00	1222985050	36.40985156	127.3016103
RM	2024-11-30	00:01:20.00	1222985050	36.41037581	127.3013064
RM	2024-11-30	00:01:20.00	1222985050	36.41013852	127.3013887
RM	2024-11-30	00:01:20.00	1222985050	36.40991631	127.3014989
RM	2024-11-30	00:01:20.00	1222985050	36.40983236	127.3016204
RM	2024-11-30	00:01:20.00	1222985050	36.41036005	127.3013142
RM	2024-11-30	00:01:20.00	1222985050	36.41012206	127.3013964
RM	2024-11-30	00:01:20.00	1222985050	36.40989994	127.3015068
RM	2024-11-30	00:01:20.00	1222985050	36.40981241	127.3016303
RM	2024-11-30	00:01:20.00	1222985050	36.41034583	127.3013212
RM	2024-11-30	00:01:20.00	1222985050	36.41010687	127.3014043
RM	2024-11-30	00:01:20.00	1222985050	36.40988433	127.3015152
RM	2024-11-30	00:01:20.00	1222985050	36.40979327	127.3016407
RM	2024-11-30	00:01:20.00	1222985050	36.41033161	127.3013282
RM	2024-11-30	00:01:20.00	1222985050	36.41009221	127.3014118
